air_pollution_index,wind_direction,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,time,Month,Year,day
280,140,250.9,0.0,0.0,75,Clouds,broken clouds,5453,07,February,2014,26
210,320,252.01,0.0,0.0,75,Clouds,broken clouds,5674,08,February,2014,26
115,320,254.32,0.0,0.0,75,Clouds,broken clouds,4842,09,February,2014,26
139,330,256.62,0.0,0.0,40,Clouds,scattered clouds,4254,10,February,2014,26
23,320,259.23,0.0,0.0,90,Clouds,overcast clouds,4499,11,February,2014,26
30,320,261.28,0.0,0.0,75,Clouds,broken clouds,4491,12,February,2014,26
54,310,262.77,0.0,0.0,75,Clouds,broken clouds,4505,13,February,2014,26
43,320,264.66,0.0,0.0,75,Clouds,broken clouds,5002,14,February,2014,26
80,330,265.54,0.0,0.0,75,Clouds,broken clouds,6027,15,February,2014,26
261,330,265.7,0.0,0.0,40,Clouds,scattered clouds,5783,16,February,2014,26
240,340,265.04,0.0,0.0,20,Clouds,few clouds,5649,17,February,2014,26
21,340,262.91,0.0,0.0,20,Clouds,few clouds,4298,18,February,2014,26
132,350,260.88,0.0,0.0,20,Clouds,few clouds,3121,19,February,2014,26
272,330,259.99,0.0,0.0,40,Clouds,scattered clouds,2679,20,February,2014,26
78,350,258.62,0.0,0.0,20,Clouds,few clouds,2332,21,February,2014,26
120,360,256.61,0.0,0.0,1,Clear,sky is clear,1562,22,February,2014,26
255,350,255.51,0.0,0.0,20,Clouds,few clouds,1020,23,February,2014,26
290,360,252.77,0.0,0.0,1,Clear,sky is clear,294,01,February,2014,27
210,350,251.27,0.0,0.0,1,Clear,sky is clear,269,02,February,2014,27
171,360,250.14,0.0,0.0,1,Clear,sky is clear,383,03,February,2014,27
169,350,249.57,0.0,0.0,1,Clear,sky is clear,812,04,February,2014,27
149,350,249.0,0.0,0.0,1,Clear,sky is clear,2643,05,February,2014,27
262,360,248.15,0.0,0.0,1,Clear,sky is clear,5300,06,February,2014,27
175,340,247.15,0.0,0.0,1,Clear,sky is clear,5684,07,February,2014,27
258,340,248.15,0.0,0.0,20,Clouds,few clouds,5198,08,February,2014,27
275,360,249.15,0.0,0.0,20,Clouds,few clouds,4366,09,February,2014,27
50,330,249.77,0.0,0.0,20,Clouds,few clouds,4616,10,February,2014,27
64,0,250.65,0.0,0.0,40,Clouds,scattered clouds,4588,11,February,2014,27
238,290,251.77,0.0,0.0,40,Clouds,scattered clouds,4604,12,February,2014,27
233,320,252.64,0.0,0.0,40,Clouds,scattered clouds,4875,13,February,2014,27
257,310,253.86,0.0,0.0,40,Clouds,scattered clouds,5152,14,February,2014,27
208,320,254.43,0.0,0.0,40,Clouds,scattered clouds,5924,15,February,2014,27
124,290,254.27,0.0,0.0,20,Clouds,few clouds,6224,16,February,2014,27
262,250,254.14,0.0,0.0,20,Clouds,few clouds,5547,17,February,2014,27
211,230,253.01,0.0,0.0,20,Clouds,few clouds,4519,18,February,2014,27
52,240,252.29,0.0,0.0,1,Clear,sky is clear,3410,19,February,2014,27
175,240,251.0,0.0,0.0,1,Clear,sky is clear,3036,20,February,2014,27
164,230,249.5,0.0,0.0,1,Clear,sky is clear,3031,21,February,2014,27
297,200,249.43,0.0,0.0,40,Clouds,scattered clouds,1841,22,February,2014,27
124,220,250.43,0.0,0.0,75,Clouds,broken clouds,1098,23,February,2014,27
291,200,251.77,0.0,0.0,90,Clouds,overcast clouds,401,01,February,2014,28
67,190,252.43,0.0,0.0,90,Clouds,overcast clouds,290,02,February,2014,28
191,190,251.43,0.0,0.0,40,Clouds,scattered clouds,360,03,February,2014,28
123,170,251.02,0.0,0.0,40,Clouds,scattered clouds,725,04,February,2014,28
183,0,250.9,0.0,0.0,20,Clouds,few clouds,2501,05,February,2014,28
265,190,252.01,0.0,0.0,75,Clouds,broken clouds,5347,06,February,2014,28
99,190,252.77,0.0,0.0,90,Clouds,overcast clouds,6308,07,February,2014,28
150,190,254.32,0.0,0.0,90,Clouds,overcast clouds,5509,08,February,2014,28
15,190,255.58,0.0,0.0,90,Clouds,overcast clouds,5102,09,February,2014,28
239,180,257.29,0.0,0.0,90,Clouds,overcast clouds,4636,10,February,2014,28
228,210,258.92,0.0,0.0,90,Clouds,overcast clouds,4909,11,February,2014,28
76,230,260.29,0.0,0.0,90,Clouds,overcast clouds,4903,12,February,2014,28
161,210,261.44,0.0,0.0,90,Clouds,overcast clouds,4973,13,February,2014,28
280,210,262.03,0.0,0.0,90,Clouds,overcast clouds,5191,14,February,2014,28
235,220,262.44,0.0,0.0,90,Clouds,overcast clouds,5405,15,February,2014,28
72,230,263.29,0.0,0.0,90,Clouds,overcast clouds,6030,16,February,2014,28
30,230,263.27,0.0,0.0,90,Clouds,overcast clouds,5557,17,February,2014,28
10,210,263.01,0.0,0.0,90,Clouds,overcast clouds,4757,18,February,2014,28
264,0,262.44,0.0,0.0,90,Clouds,overcast clouds,3959,19,February,2014,28
234,190,262.15,0.0,0.0,90,Clouds,overcast clouds,3225,20,February,2014,28
135,190,261.39,0.0,0.0,90,Clouds,overcast clouds,3135,21,February,2014,28
276,0,260.89,0.0,0.0,90,Clouds,overcast clouds,2699,22,February,2014,28
211,200,259.89,0.0,0.0,90,Clouds,overcast clouds,1616,23,February,2014,28
97,0,257.38,0.0,0.0,75,Clouds,broken clouds,718,01,March,2014,1
186,180,256.76,0.0,0.0,90,Clouds,overcast clouds,516,02,March,2014,1
138,190,255.89,0.0,0.0,90,Clouds,overcast clouds,364,03,March,2014,1
282,0,254.39,0.0,0.0,90,Clouds,overcast clouds,428,04,March,2014,1
148,0,254.14,0.0,0.0,90,Clouds,overcast clouds,704,05,March,2014,1
134,250,253.77,0.0,0.0,90,Clouds,overcast clouds,1250,06,March,2014,1
19,210,253.39,0.0,0.0,90,Clouds,overcast clouds,2055,07,March,2014,1
75,240,253.14,0.0,0.0,90,Clouds,overcast clouds,3003,08,March,2014,1
297,260,253.52,0.0,0.0,90,Clouds,overcast clouds,3584,09,March,2014,1
25,270,253.84,0.0,0.0,90,Clouds,overcast clouds,3866,10,March,2014,1
260,270,254.15,0.0,0.0,90,Clouds,overcast clouds,4278,11,March,2014,1
291,290,254.65,0.0,0.0,90,Clouds,overcast clouds,4641,12,March,2014,1
240,280,254.9,0.0,0.0,90,Clouds,overcast clouds,4637,13,March,2014,1
262,300,254.77,0.0,0.0,90,Clouds,overcast clouds,4731,14,March,2014,1
109,310,254.77,0.0,0.0,90,Clouds,overcast clouds,4305,15,March,2014,1
103,290,254.52,0.0,0.0,90,Clouds,overcast clouds,4314,16,March,2014,1
14,250,254.52,0.0,0.0,90,Clouds,overcast clouds,4037,17,March,2014,1
16,250,254.02,0.0,0.0,75,Clouds,broken clouds,3897,18,March,2014,1
74,200,253.9,0.0,0.0,75,Clouds,broken clouds,2971,19,March,2014,1
228,220,253.52,0.0,0.0,90,Clouds,overcast clouds,2753,20,March,2014,1
277,200,252.77,0.0,0.0,75,Clouds,broken clouds,3244,21,March,2014,1
217,310,252.02,0.0,0.0,75,Clouds,broken clouds,2666,22,March,2014,1
185,230,251.52,0.0,0.0,75,Clouds,broken clouds,1605,23,March,2014,1
290,360,250.14,0.0,0.0,90,Clouds,overcast clouds,604,01,March,2014,2
19,320,249.52,0.0,0.0,40,Clouds,scattered clouds,510,02,March,2014,2
263,300,249.15,0.0,0.0,20,Clouds,few clouds,292,03,March,2014,2
177,260,248.28,0.0,0.0,75,Clouds,broken clouds,257,04,March,2014,2
298,300,247.15,0.0,0.0,1,Clear,sky is clear,443,05,March,2014,2
112,350,247.15,0.0,0.0,1,Clear,sky is clear,759,06,March,2014,2
25,330,246.52,0.0,0.0,20,Clouds,few clouds,1070,07,March,2014,2
42,340,247.44,0.0,0.0,1,Clear,sky is clear,1707,08,March,2014,2
44,340,249.27,0.0,0.0,1,Clear,sky is clear,2482,09,March,2014,2
192,360,251.15,0.0,0.0,1,Clear,sky is clear,3177,10,March,2014,2
111,350,252.4,0.0,0.0,1,Clear,sky is clear,3394,11,March,2014,2
88,350,254.53,0.0,0.0,1,Clear,sky is clear,3838,12,March,2014,2
26,330,255.29,0.0,0.0,1,Clear,sky is clear,4106,13,March,2014,2
292,340,256.15,0.0,0.0,1,Clear,sky is clear,3994,14,March,2014,2
30,330,256.4,0.0,0.0,1,Clear,sky is clear,3868,15,March,2014,2
26,320,256.9,0.0,0.0,1,Clear,sky is clear,4122,16,March,2014,2
85,330,256.53,0.0,0.0,1,Clear,sky is clear,3607,17,March,2014,2
53,330,255.86,0.0,0.0,1,Clear,sky is clear,3319,18,March,2014,2
37,330,254.64,0.0,0.0,1,Clear,sky is clear,2676,19,March,2014,2
34,330,253.89,0.0,0.0,1,Clear,sky is clear,2090,20,March,2014,2
210,330,253.27,0.0,0.0,1,Clear,sky is clear,1810,21,March,2014,2
110,330,252.77,0.0,0.0,1,Clear,sky is clear,1401,22,March,2014,2
288,330,251.39,0.0,0.0,1,Clear,sky is clear,2542,23,March,2014,2
74,330,250.57,0.0,0.0,1,Clear,sky is clear,351,01,March,2014,3
264,330,249.38,0.0,0.0,1,Clear,sky is clear,263,02,March,2014,3
281,320,248.88,0.0,0.0,1,Clear,sky is clear,359,03,March,2014,3
133,330,248.25,0.0,0.0,1,Clear,sky is clear,778,04,March,2014,3
59,340,248.57,0.0,0.0,20,Clouds,few clouds,2502,05,March,2014,3
22,340,248.72,0.0,0.0,40,Clouds,scattered clouds,5264,06,March,2014,3
255,340,249.39,0.0,0.0,75,Clouds,broken clouds,6158,07,March,2014,3
217,340,251.29,0.0,0.0,75,Clouds,broken clouds,5309,08,March,2014,3
44,330,252.15,0.0,0.0,90,Clouds,overcast clouds,4751,09,March,2014,3
123,10,254.27,0.0,0.0,90,Clouds,overcast clouds,4136,10,March,2014,3
41,0,255.4,0.0,0.0,90,Clouds,overcast clouds,4311,11,March,2014,3
262,0,256.9,0.0,0.0,90,Clouds,overcast clouds,4437,12,March,2014,3
257,350,258.15,0.0,0.0,90,Clouds,overcast clouds,4494,13,March,2014,3
165,300,259.43,0.0,0.0,75,Clouds,broken clouds,4896,14,March,2014,3
127,320,260.02,0.0,0.0,90,Clouds,overcast clouds,5404,15,March,2014,3
44,290,260.15,0.0,0.0,90,Clouds,overcast clouds,6088,16,March,2014,3
227,330,260.29,0.0,0.0,90,Clouds,overcast clouds,5670,17,March,2014,3
277,300,260.15,0.0,0.0,90,Clouds,overcast clouds,4091,18,March,2014,3
190,300,259.9,0.0,0.0,90,Clouds,overcast clouds,2786,19,March,2014,3
53,300,259.53,0.0,0.0,90,Clouds,overcast clouds,2471,20,March,2014,3
183,240,259.4,0.0,0.0,90,Clouds,overcast clouds,2920,21,March,2014,3
276,180,259.53,0.0,0.0,90,Clouds,overcast clouds,2647,22,March,2014,3
207,180,259.78,0.0,0.0,90,Clouds,overcast clouds,967,23,March,2014,3
219,140,259.77,0.0,0.0,90,Clouds,overcast clouds,315,01,March,2014,4
209,170,259.77,0.0,0.0,90,Clouds,overcast clouds,237,02,March,2014,4
156,160,259.65,0.0,0.0,90,Clouds,overcast clouds,369,03,March,2014,4
221,140,259.65,0.0,0.0,90,Clouds,overcast clouds,823,04,March,2014,4
41,140,259.65,0.0,0.0,90,Clouds,overcast clouds,2604,05,March,2014,4
165,140,259.77,0.0,0.0,90,Clouds,overcast clouds,5417,06,March,2014,4
85,130,259.9,0.0,0.0,90,Clouds,overcast clouds,5273,07,March,2014,4
211,140,260.15,0.0,0.0,90,Clouds,overcast clouds,5464,08,March,2014,4
236,210,261.15,0.0,0.0,90,Clouds,overcast clouds,5100,09,March,2014,4
298,220,262.15,0.0,0.0,90,Clouds,overcast clouds,4239,10,March,2014,4
151,210,263.15,0.0,0.0,90,Clouds,overcast clouds,4553,11,March,2014,4
113,220,264.15,0.0,0.0,90,Clouds,overcast clouds,4658,12,March,2014,4
224,210,264.65,0.0,0.0,90,Clouds,overcast clouds,4708,13,March,2014,4
117,210,264.81,0.0,0.0,90,Clouds,overcast clouds,5234,14,March,2014,4
34,190,264.9,0.0,0.0,90,Clouds,overcast clouds,2718,20,March,2014,4
238,200,264.58,0.0,0.0,90,Clouds,overcast clouds,2384,21,March,2014,4
124,200,264.58,0.0,0.0,90,Clouds,overcast clouds,1428,22,March,2014,4
217,190,264.58,0.0,0.0,90,Clouds,overcast clouds,975,23,March,2014,4
224,210,264.44,0.0,0.0,90,Clouds,overcast clouds,316,01,March,2014,5
18,210,264.29,0.0,0.0,90,Clouds,overcast clouds,211,02,March,2014,5
116,230,263.86,0.0,0.0,90,Clouds,overcast clouds,365,03,March,2014,5
236,220,263.86,0.0,0.0,90,Clouds,overcast clouds,785,04,March,2014,5
230,230,262.77,0.0,0.0,75,Clouds,broken clouds,2698,05,March,2014,5
215,250,261.02,0.0,0.0,40,Clouds,scattered clouds,5699,06,March,2014,5
190,270,260.77,0.0,0.0,75,Clouds,broken clouds,5992,07,March,2014,5
138,250,261.86,0.0,0.0,20,Clouds,few clouds,5849,08,March,2014,5
296,270,263.58,0.0,0.0,20,Clouds,few clouds,4911,09,March,2014,5
182,270,264.89,0.0,0.0,20,Clouds,few clouds,4417,10,March,2014,5
165,280,266.29,0.0,0.0,1,Clear,sky is clear,4557,11,March,2014,5
111,290,267.15,0.0,0.0,20,Clouds,few clouds,4768,12,March,2014,5
125,280,268.03,0.0,0.0,1,Clear,sky is clear,4915,13,March,2014,5
177,270,268.73,0.0,0.0,1,Clear,sky is clear,5178,14,March,2014,5
13,280,268.87,0.0,0.0,20,Clouds,few clouds,5760,15,March,2014,5
207,300,268.72,0.0,0.0,1,Clear,sky is clear,6350,16,March,2014,5
213,290,268.15,0.0,0.0,20,Clouds,few clouds,6199,17,March,2014,5
71,280,266.72,0.0,0.0,20,Clouds,few clouds,4659,18,March,2014,5
80,280,265.72,0.0,0.0,1,Clear,sky is clear,3195,19,March,2014,5
101,290,264.86,0.0,0.0,1,Clear,sky is clear,3271,20,March,2014,5
185,300,264.52,0.0,0.0,1,Clear,sky is clear,2341,21,March,2014,5
194,300,264.43,0.0,0.0,1,Clear,sky is clear,1841,22,March,2014,5
65,310,263.39,0.0,0.0,20,Clouds,few clouds,1445,23,March,2014,5
72,290,263.01,0.0,0.0,20,Clouds,few clouds,341,01,March,2014,6
50,310,263.02,0.0,0.0,75,Clouds,broken clouds,249,02,March,2014,6
240,320,262.91,0.0,0.0,40,Clouds,scattered clouds,371,03,March,2014,6
160,320,263.41,0.0,0.0,90,Clouds,overcast clouds,804,04,March,2014,6
184,320,263.41,0.0,0.0,90,Clouds,overcast clouds,2734,05,March,2014,6
235,340,263.53,0.0,0.0,1,Clear,sky is clear,5853,06,March,2014,6
106,350,264.28,0.0,0.0,90,Clouds,overcast clouds,6499,07,March,2014,6
237,350,264.9,0.0,0.0,75,Clouds,broken clouds,5582,08,March,2014,6
45,340,265.9,0.0,0.0,75,Clouds,broken clouds,5055,09,March,2014,6
23,350,267.29,0.0,0.0,90,Clouds,overcast clouds,4405,10,March,2014,6
174,0,268.15,0.0,0.0,90,Clouds,overcast clouds,4676,11,March,2014,6
190,10,269.3,0.0,0.0,90,Clouds,overcast clouds,4932,12,March,2014,6
202,20,269.66,0.0,0.0,90,Clouds,overcast clouds,4929,13,March,2014,6
208,30,270.3,0.0,0.0,90,Clouds,overcast clouds,5602,14,March,2014,6
255,30,270.3,0.0,0.0,90,Clouds,overcast clouds,5993,15,March,2014,6
23,30,270.3,0.0,0.0,90,Clouds,overcast clouds,6541,16,March,2014,6
88,10,270.03,0.0,0.0,90,Clouds,overcast clouds,6232,17,March,2014,6
10,20,269.78,0.0,0.0,90,Clouds,overcast clouds,4623,18,March,2014,6
284,20,269.4,0.0,0.0,90,Clouds,overcast clouds,3216,19,March,2014,6
144,20,269.4,0.0,0.0,75,Clouds,broken clouds,3088,20,March,2014,6
124,30,268.78,0.0,0.0,20,Clouds,few clouds,2883,21,March,2014,6
73,360,268.28,0.0,0.0,1,Clear,sky is clear,2177,22,March,2014,6
283,360,268.53,0.0,0.0,75,Clouds,broken clouds,1926,23,March,2014,6
100,10,269.78,0.0,0.0,90,Clouds,overcast clouds,368,01,March,2014,7
281,20,270.53,0.0,0.0,90,Clouds,overcast clouds,315,02,March,2014,7
87,20,270.53,0.0,0.0,90,Clouds,overcast clouds,406,03,March,2014,7
246,30,270.78,0.0,0.0,75,Clouds,broken clouds,754,04,March,2014,7
23,40,271.03,0.0,0.0,90,Clouds,overcast clouds,2472,05,March,2014,7
179,60,271.03,0.0,0.0,75,Clouds,broken clouds,5340,06,March,2014,7
118,70,271.03,0.0,0.0,90,Clouds,overcast clouds,6342,07,March,2014,7
52,60,272.15,0.0,0.0,90,Clouds,overcast clouds,5515,08,March,2014,7
84,50,273.02,0.0,0.0,90,Clouds,overcast clouds,4982,09,March,2014,7
250,70,273.39,0.0,0.0,90,Clouds,overcast clouds,4550,10,March,2014,7
89,60,273.14,0.0,0.0,90,Clouds,overcast clouds,4912,11,March,2014,7
181,0,272.77,0.0,0.0,90,Clouds,overcast clouds,5248,12,March,2014,7
268,80,272.52,0.0,0.0,90,Clouds,overcast clouds,5248,13,March,2014,7
123,80,272.02,0.0,0.0,90,Clouds,overcast clouds,5607,14,March,2014,7
120,0,272.02,0.0,0.0,90,Clouds,overcast clouds,5839,15,March,2014,7
11,130,271.65,0.0,0.0,90,Clouds,overcast clouds,6644,16,March,2014,7
38,0,271.4,0.0,0.0,90,Clouds,overcast clouds,5809,17,March,2014,7
281,150,270.9,0.0,0.0,90,Clouds,overcast clouds,4753,18,March,2014,7
256,150,270.77,0.0,0.0,90,Clouds,overcast clouds,3528,19,March,2014,7
230,0,270.02,0.0,0.0,90,Clouds,overcast clouds,2838,20,March,2014,7
104,160,269.39,0.0,0.0,90,Clouds,overcast clouds,3130,21,March,2014,7
243,170,268.64,0.0,0.0,40,Clouds,scattered clouds,2699,22,March,2014,7
252,150,268.64,0.0,0.0,90,Clouds,overcast clouds,2624,23,March,2014,7
169,140,267.89,0.0,0.0,90,Clouds,overcast clouds,776,01,March,2014,8
191,170,267.01,0.0,0.0,90,Clouds,overcast clouds,589,02,March,2014,8
250,160,266.14,0.0,0.0,90,Clouds,overcast clouds,437,03,March,2014,8
193,150,265.01,0.0,0.0,20,Clouds,few clouds,433,04,March,2014,8
103,160,264.42,0.0,0.0,20,Clouds,few clouds,775,05,March,2014,8
217,160,263.42,0.0,0.0,1,Clear,sky is clear,1316,06,March,2014,8
62,160,262.71,0.0,0.0,20,Clouds,few clouds,2436,07,March,2014,8
103,170,264.14,0.0,0.0,20,Clouds,few clouds,3358,08,March,2014,8
107,170,265.52,0.0,0.0,20,Clouds,few clouds,4139,09,March,2014,8
127,160,267.02,0.0,0.0,20,Clouds,few clouds,4449,10,March,2014,8
299,160,268.15,0.0,0.0,20,Clouds,few clouds,4967,11,March,2014,8
70,160,269.29,0.0,0.0,20,Clouds,few clouds,5177,12,March,2014,8
261,170,270.27,0.0,0.0,20,Clouds,few clouds,4821,13,March,2014,8
257,170,270.27,0.0,0.0,20,Clouds,few clouds,5455,14,March,2014,8
273,150,270.72,0.0,0.0,20,Clouds,few clouds,5458,15,March,2014,8
63,170,270.58,0.0,0.0,75,Clouds,broken clouds,5013,16,March,2014,8
190,160,270.15,0.0,0.0,20,Clouds,few clouds,4590,17,March,2014,8
157,160,268.72,0.0,0.0,1,Clear,sky is clear,4529,18,March,2014,8
55,130,267.14,0.0,0.0,1,Clear,sky is clear,3916,19,March,2014,8
127,130,266.64,0.0,0.0,1,Clear,sky is clear,3231,20,March,2014,8
102,130,265.77,0.0,0.0,1,Clear,sky is clear,4122,21,March,2014,8
40,130,265.27,0.0,0.0,1,Clear,sky is clear,3698,22,March,2014,8
222,120,264.77,0.0,0.0,1,Clear,sky is clear,1974,23,March,2014,8
287,90,264.39,0.0,0.0,1,Clear,sky is clear,785,01,March,2014,9
113,100,264.9,0.0,0.0,1,Clear,sky is clear,442,03,March,2014,9
163,100,265.65,0.0,0.0,1,Clear,sky is clear,433,04,March,2014,9
282,90,266.15,0.0,0.0,75,Clouds,broken clouds,494,05,March,2014,9
164,70,267.52,0.0,0.0,90,Clouds,overcast clouds,815,06,March,2014,9
65,90,268.86,0.0,0.0,90,Clouds,overcast clouds,1034,07,March,2014,9
289,100,269.59,0.0,0.0,90,Clouds,overcast clouds,1663,08,March,2014,9
34,100,270.87,0.0,0.0,90,Clouds,overcast clouds,2497,09,March,2014,9
275,90,272.28,0.0,0.0,90,Clouds,overcast clouds,3153,10,March,2014,9
243,60,274.02,0.0,0.0,90,Clouds,overcast clouds,3789,11,March,2014,9
219,50,275.9,0.0,0.0,90,Clouds,overcast clouds,4313,12,March,2014,9
134,60,277.15,0.0,0.0,90,Clouds,overcast clouds,4542,13,March,2014,9
182,60,278.78,0.0,0.0,90,Clouds,overcast clouds,4725,14,March,2014,9
127,70,279.28,0.0,0.0,90,Clouds,overcast clouds,4787,15,March,2014,9
92,60,279.28,0.0,0.0,90,Clouds,overcast clouds,4850,16,March,2014,9
91,60,279.4,0.0,0.0,90,Clouds,overcast clouds,4298,17,March,2014,9
32,80,279.15,0.0,0.0,90,Clouds,overcast clouds,3950,18,March,2014,9
145,70,278.58,0.0,0.0,90,Clouds,overcast clouds,3230,19,March,2014,9
98,50,277.27,0.0,0.0,90,Clouds,overcast clouds,2778,20,March,2014,9
220,60,277.27,0.0,0.0,90,Clouds,overcast clouds,2516,21,March,2014,9
91,50,276.9,0.0,0.0,90,Clouds,overcast clouds,4092,22,March,2014,9
105,20,276.28,0.0,0.0,90,Clouds,overcast clouds,1238,23,March,2014,9
280,30,275.65,0.0,0.0,75,Clouds,broken clouds,347,01,March,2014,10
58,360,274.52,0.0,0.0,20,Clouds,few clouds,302,02,March,2014,10
158,10,273.78,0.0,0.0,20,Clouds,few clouds,374,03,March,2014,10
84,350,274.53,0.0,0.0,1,Clear,sky is clear,854,04,March,2014,10
230,350,275.72,0.0,0.0,1,Clear,sky is clear,2478,05,March,2014,10
233,350,276.01,0.0,0.0,1,Clear,sky is clear,5147,06,March,2014,10
15,340,276.58,0.0,0.0,20,Clouds,few clouds,6141,07,March,2014,10
64,340,276.28,0.0,0.0,40,Clouds,scattered clouds,5359,08,March,2014,10
24,340,278.44,0.0,0.0,40,Clouds,scattered clouds,4749,09,March,2014,10
20,330,280.58,0.0,0.0,40,Clouds,scattered clouds,4122,10,March,2014,10
176,320,281.65,0.0,0.0,40,Clouds,scattered clouds,4362,11,March,2014,10
83,320,281.77,0.0,0.0,75,Clouds,broken clouds,4606,12,March,2014,10
174,330,282.29,0.0,0.0,75,Clouds,broken clouds,4739,13,March,2014,10
194,330,282.15,0.0,0.0,1,Clear,sky is clear,5045,14,March,2014,10
97,310,282.72,0.0,0.0,1,Clear,sky is clear,5630,15,March,2014,10
252,320,282.15,0.0,0.0,1,Clear,sky is clear,6260,16,March,2014,10
74,330,282.01,0.0,0.0,90,Clouds,overcast clouds,5915,17,March,2014,10
282,330,281.14,0.0,0.0,90,Clouds,overcast clouds,4569,18,March,2014,10
200,310,280.15,0.0,0.0,90,Clouds,overcast clouds,3222,19,March,2014,10
151,310,279.58,0.0,0.0,75,Clouds,broken clouds,2531,20,March,2014,10
47,300,279.29,0.0,0.0,90,Clouds,overcast clouds,2072,21,March,2014,10
162,310,278.58,0.0,0.0,90,Clouds,overcast clouds,3146,22,March,2014,10
46,300,278.15,0.0,0.0,90,Clouds,overcast clouds,1451,23,March,2014,10
261,280,278.15,0.0,0.0,90,Clouds,overcast clouds,426,01,March,2014,11
144,260,277.96,0.0,0.0,90,Clouds,overcast clouds,278,02,March,2014,11
20,260,277.66,0.0,0.0,90,Clouds,overcast clouds,389,03,March,2014,11
211,250,277.17,0.0,0.0,90,Clouds,overcast clouds,823,04,March,2014,11
247,270,276.62,0.51,0.0,90,Rain,light rain,2615,05,March,2014,11
78,0,276.57,0.25,0.0,90,Rain,light rain,5338,06,March,2014,11
179,0,276.35,0.25,0.0,90,Rain,light rain,6418,07,March,2014,11
80,0,275.96,0.51,0.0,90,Rain,light rain,5297,08,March,2014,11
280,190,276.04,0.0,0.0,90,Clouds,overcast clouds,4871,09,March,2014,11
158,250,276.35,0.0,0.0,90,Clouds,overcast clouds,4278,10,March,2014,11
91,220,276.85,0.0,0.0,90,Clouds,overcast clouds,4577,11,March,2014,11
10,0,277.27,0.0,0.0,90,Clouds,overcast clouds,4717,12,March,2014,11
19,190,277.83,0.0,0.0,90,Clouds,overcast clouds,4856,13,March,2014,11
156,0,278.39,0.0,0.0,90,Clouds,overcast clouds,5124,14,March,2014,11
103,0,278.69,0.0,0.0,90,Clouds,overcast clouds,5665,15,March,2014,11
242,190,278.7,0.0,0.0,75,Clouds,broken clouds,6367,16,March,2014,11
157,230,278.41,0.0,0.0,75,Clouds,broken clouds,6120,17,March,2014,11
133,180,277.47,0.0,0.0,75,Clouds,broken clouds,4565,18,March,2014,11
277,240,276.47,0.0,0.0,75,Clouds,broken clouds,3230,19,March,2014,11
257,200,275.31,0.0,0.0,75,Clouds,broken clouds,2839,20,March,2014,11
107,230,274.56,0.0,0.0,40,Clouds,scattered clouds,2679,21,March,2014,11
115,200,273.55,0.0,0.0,20,Clouds,few clouds,3751,22,March,2014,11
175,160,272.72,0.0,0.0,20,Clouds,few clouds,1175,23,March,2014,11
67,150,270.65,0.0,0.0,20,Clouds,few clouds,334,01,March,2014,12
255,130,269.86,0.0,0.0,20,Clouds,few clouds,237,02,March,2014,12
276,140,268.99,0.0,0.0,20,Clouds,few clouds,369,03,March,2014,12
185,130,268.02,0.0,0.0,20,Clouds,few clouds,809,04,March,2014,12
123,130,266.66,0.0,0.0,20,Clouds,few clouds,2613,05,March,2014,12
103,110,265.9,0.0,0.0,1,Clear,sky is clear,5548,06,March,2014,12
259,110,265.26,0.0,0.0,20,Clouds,few clouds,6383,07,March,2014,12
77,110,264.77,0.0,0.0,20,Clouds,few clouds,5694,08,March,2014,12
158,110,265.44,0.0,0.0,20,Clouds,few clouds,5306,09,March,2014,12
14,150,266.47,0.0,0.0,1,Clear,sky is clear,4535,10,March,2014,12
255,120,267.21,0.0,0.0,40,Clouds,scattered clouds,4785,11,March,2014,12
173,100,268.34,0.0,0.0,75,Clouds,broken clouds,4824,12,March,2014,12
259,180,269.15,0.0,0.0,75,Clouds,broken clouds,4815,13,March,2014,12
144,140,269.94,0.0,0.0,75,Clouds,broken clouds,5378,14,March,2014,12
193,130,270.29,0.0,0.0,75,Clouds,broken clouds,5818,15,March,2014,12
296,200,270.67,0.0,0.0,40,Clouds,scattered clouds,6462,16,March,2014,12
221,230,270.77,0.0,0.0,20,Clouds,few clouds,6039,17,March,2014,12
34,260,270.57,0.0,0.0,20,Clouds,few clouds,4631,18,March,2014,12
193,270,269.85,0.0,0.0,20,Clouds,few clouds,3368,19,March,2014,12
226,280,269.4,0.0,0.0,40,Clouds,scattered clouds,2803,20,March,2014,12
171,300,268.8,0.0,0.0,75,Clouds,broken clouds,2288,21,March,2014,12
181,300,267.48,0.0,0.0,40,Clouds,scattered clouds,2456,22,March,2014,12
16,330,266.88,0.0,0.0,1,Clear,sky is clear,2451,23,March,2014,12
162,320,266.52,0.0,0.0,20,Clouds,few clouds,373,01,March,2014,13
247,320,267.63,0.0,0.0,75,Clouds,broken clouds,241,02,March,2014,13
179,300,268.42,0.0,0.0,90,Clouds,overcast clouds,386,03,March,2014,13
65,300,269.72,0.0,0.0,90,Clouds,overcast clouds,841,04,March,2014,13
101,300,269.57,0.0,0.0,90,Clouds,overcast clouds,2623,05,March,2014,13
171,320,269.3,0.0,0.0,75,Clouds,broken clouds,5446,06,March,2014,13
166,330,268.78,0.0,0.0,20,Clouds,few clouds,6331,07,March,2014,13
