date_time,is_holiday,air_pollution_index,wind_direction,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume
2015-09-23 20:00:00,None,31,310,291.92,0.51,0.0,90,Mist,mist,2853
2015-09-23 20:00:00,None,129,304,291.92,0.51,0.0,90,Drizzle,light intensity drizzle,2853
2015-09-23 21:00:00,None,193,302,291.69,0.51,0.0,90,Rain,moderate rain,2422
2015-09-23 21:00:00,None,215,299,291.69,0.51,0.0,90,Mist,mist,2422
2015-09-23 22:00:00,None,99,297,291.69,0.38,0.0,75,Rain,moderate rain,1561
2015-09-23 22:00:00,None,125,294,291.69,0.38,0.0,75,Mist,mist,1561
2015-09-23 22:00:00,None,172,293,291.69,0.38,0.0,75,Drizzle,drizzle,1561
2015-09-23 23:00:00,None,113,290,291.68,0.38,0.0,90,Rain,light rain,984
2015-09-23 23:00:00,None,157,288,291.68,0.38,0.0,90,Mist,mist,984
2015-09-23 23:00:00,None,280,292,291.68,0.38,0.0,90,Drizzle,drizzle,984
2015-09-24 00:00:00,None,119,288,291.49,0.25,0.0,75,Rain,moderate rain,522
2015-09-24 00:00:00,None,209,290,291.49,0.25,0.0,75,Mist,mist,522
2015-09-24 00:00:00,None,289,289,291.49,0.25,0.0,75,Drizzle,drizzle,522
2015-09-24 01:00:00,None,234,291,291.54,0.25,0.0,90,Rain,light rain,384
2015-09-24 01:00:00,None,89,291,291.54,0.25,0.0,90,Mist,mist,384
2015-09-24 01:00:00,None,260,287,291.54,0.25,0.0,90,Drizzle,drizzle,384
2015-09-24 03:00:00,None,229,288,291.46,0.85,0.0,90,Rain,moderate rain,386
2015-09-24 03:00:00,None,151,285,291.46,0.85,0.0,90,Mist,mist,386
2015-09-24 03:00:00,None,82,285,291.46,0.85,0.0,90,Drizzle,drizzle,386
2015-09-24 04:00:00,None,214,281,291.49,1.35,0.0,90,Rain,moderate rain,879
2015-09-24 04:00:00,None,231,280,291.49,1.35,0.0,90,Mist,mist,879
2015-09-24 04:00:00,None,169,286,291.49,1.35,0.0,90,Drizzle,drizzle,879
2015-09-24 06:00:00,None,89,283,291.14,1.78,0.0,90,Rain,heavy intensity rain,5377
2015-09-24 06:00:00,None,124,287,291.14,1.78,0.0,90,Mist,mist,5377
2015-09-24 06:00:00,None,34,293,291.14,1.78,0.0,90,Drizzle,drizzle,5377
2015-09-24 07:00:00,None,186,296,290.86,0.76,0.0,90,Rain,moderate rain,6024
2015-09-24 07:00:00,None,288,302,290.86,0.76,0.0,90,Mist,mist,6024
2015-09-24 07:00:00,None,229,301,290.86,0.76,0.0,90,Drizzle,drizzle,6024
2015-09-24 08:00:00,None,12,309,290.75,0.51,0.0,90,Rain,moderate rain,5940
2015-09-24 08:00:00,None,42,310,290.75,0.51,0.0,90,Mist,mist,5940
2015-09-24 08:00:00,None,191,307,290.75,0.51,0.0,90,Drizzle,drizzle,5940
2015-09-24 09:00:00,None,48,309,290.83,0.0,0.0,90,Rain,light rain,5217
2015-09-24 09:00:00,None,162,308,290.83,0.0,0.0,90,Mist,mist,5217
2015-09-24 09:00:00,None,72,308,290.83,0.0,0.0,90,Drizzle,light intensity drizzle,5217
2015-09-24 10:00:00,None,98,306,290.95,0.0,0.0,90,Rain,light rain,4782
2015-09-24 10:00:00,None,112,305,290.95,0.0,0.0,90,Mist,mist,4782
2015-09-24 10:00:00,None,196,306,290.95,0.0,0.0,90,Drizzle,drizzle,4782
2015-09-24 11:00:00,None,168,305,291.42,0.0,0.0,40,Mist,mist,4788
2015-09-24 11:00:00,None,58,306,291.42,0.0,0.0,40,Drizzle,light intensity drizzle,4788
2015-09-24 11:00:00,None,231,305,291.42,0.0,0.0,40,Rain,moderate rain,4788
2015-09-24 12:00:00,None,197,306,291.65,0.76,0.0,40,Rain,moderate rain,5040
2015-09-24 12:00:00,None,262,306,291.65,0.76,0.0,40,Drizzle,light intensity drizzle,5040
2015-09-24 13:00:00,None,201,303,291.95,0.38,0.0,40,Rain,light rain,5171
2015-09-24 13:00:00,None,253,303,291.95,0.38,0.0,40,Drizzle,light intensity drizzle,5171
2015-09-24 14:00:00,None,80,301,292.51,0.0,0.0,90,Rain,light rain,5317
2015-09-24 14:00:00,None,86,301,292.51,0.0,0.0,90,Drizzle,light intensity drizzle,5317
2015-09-24 15:00:00,None,230,298,292.93,0.76,0.0,40,Rain,light rain,5971
2015-09-24 15:00:00,None,273,297,292.93,0.76,0.0,40,Drizzle,light intensity drizzle,5971
2015-09-24 16:00:00,None,278,303,292.96,0.0,0.0,90,Rain,light rain,6454
2015-09-24 16:00:00,None,291,299,292.96,0.0,0.0,90,Mist,mist,6454
2015-09-24 16:00:00,None,230,303,292.96,0.0,0.0,90,Drizzle,light intensity drizzle,6454
2015-09-24 17:00:00,None,100,301,292.85,0.0,0.0,75,Rain,light rain,6217
2015-09-24 17:00:00,None,65,306,292.85,0.0,0.0,75,Mist,mist,6217
2015-09-24 18:00:00,None,115,305,292.39,0.0,0.0,90,Rain,light rain,4997
2015-09-24 19:00:00,None,296,296,291.74,0.0,0.0,90,Rain,light rain,3627
2015-09-24 20:00:00,None,282,299,291.48,0.0,0.0,90,Rain,light rain,3032
2015-09-24 20:00:00,None,56,292,291.48,0.0,0.0,90,Drizzle,light intensity drizzle,3032
2015-09-24 21:00:00,None,123,295,291.19,0.0,0.0,90,Clouds,overcast clouds,2588
2015-09-24 22:00:00,None,67,285,291.07,0.0,0.0,90,Clouds,overcast clouds,1920
2015-09-24 23:00:00,None,53,285,290.88,0.0,0.0,90,Mist,mist,1171
2015-09-25 00:00:00,None,240,278,290.86,0.0,0.0,90,Mist,mist,655
2015-09-25 01:00:00,None,276,280,290.55,0.0,0.0,90,Mist,mist,392
2015-09-25 03:00:00,None,21,276,290.3,0.0,0.0,90,Fog,fog,401
2015-09-25 03:00:00,None,214,275,290.3,0.0,0.0,90,Mist,mist,401
2015-09-25 05:00:00,None,63,269,290.0,0.0,0.0,90,Mist,mist,2759
2015-09-25 06:00:00,None,43,268,289.9,0.0,0.0,90,Mist,mist,5722
2015-09-25 08:00:00,None,257,262,289.47,0.0,0.0,90,Mist,mist,5805
2015-09-25 09:00:00,None,145,262,290.3,0.0,0.0,90,Mist,mist,4982
2015-09-25 10:00:00,None,239,257,291.28,0.0,0.0,90,Haze,haze,4596
2015-09-25 10:00:00,None,287,248,291.28,0.0,0.0,90,Mist,mist,4596
2015-09-25 14:00:00,None,270,245,297.49,0.0,0.0,90,Clouds,overcast clouds,5403
2015-09-25 16:00:00,None,29,238,298.21,0.0,0.0,1,Clear,sky is clear,6448
2015-09-25 17:00:00,None,224,244,297.8,0.0,0.0,1,Clear,sky is clear,5792
2015-09-25 18:00:00,None,241,232,296.59,0.0,0.0,1,Haze,haze,4807
2015-09-25 19:00:00,None,127,233,294.17,0.0,0.0,1,Clear,sky is clear,4027
2015-09-25 20:00:00,None,58,229,290.99,0.0,0.0,1,Clear,sky is clear,3195
2015-09-25 21:00:00,None,128,233,289.72,0.0,0.0,1,Mist,mist,2997
2015-09-25 22:00:00,None,156,231,288.65,0.0,0.0,1,Mist,mist,2652
2015-09-26 00:00:00,None,227,220,287.76,0.0,0.0,1,Mist,mist,1371
2015-09-26 00:00:00,None,237,221,287.76,0.0,0.0,1,Fog,fog,1371
2015-09-26 01:00:00,None,272,213,287.19,0.0,0.0,1,Mist,mist,782
2015-09-26 01:00:00,None,19,195,287.19,0.0,0.0,1,Fog,fog,782
2015-09-26 02:00:00,None,159,190,286.59,0.0,0.0,1,Mist,mist,656
2015-09-26 04:00:00,None,227,176,286.28,0.0,0.0,1,Mist,mist,432
2015-09-26 04:00:00,None,142,203,286.28,0.0,0.0,1,Fog,fog,432
2015-09-26 07:00:00,None,213,175,286.15,0.0,0.0,90,Fog,fog,2379
2015-09-26 07:00:00,None,33,188,286.15,0.0,0.0,90,Mist,mist,2379
2015-09-26 15:00:00,None,152,193,298.34,0.0,0.0,1,Clear,sky is clear,4455
2015-09-26 16:00:00,None,225,209,298.66,0.0,0.0,1,Clear,sky is clear,4281
2015-09-26 17:00:00,None,243,217,298.37,0.0,0.0,1,Clear,sky is clear,4384
2015-09-26 18:00:00,None,64,202,297.13,0.0,0.0,1,Clear,sky is clear,4018
2015-09-26 19:00:00,None,180,217,294.69,0.0,0.0,1,Clear,sky is clear,3567
2015-09-26 20:00:00,None,182,209,292.42,0.0,0.0,1,Clear,sky is clear,3187
2015-09-26 21:00:00,None,290,215,291.96,0.0,0.0,1,Clear,sky is clear,2944
2015-09-26 22:00:00,None,153,203,291.24,0.0,0.0,1,Clear,sky is clear,2910
2015-09-26 23:00:00,None,256,204,290.98,0.0,0.0,1,Clear,sky is clear,2264
2015-09-27 00:00:00,None,38,209,290.83,0.0,0.0,1,Clear,sky is clear,1351
2015-09-27 01:00:00,None,133,208,290.32,0.0,0.0,1,Clear,sky is clear,1070
2015-09-27 02:00:00,None,182,212,289.81,0.0,0.0,1,Clear,sky is clear,725
2015-09-27 03:00:00,None,243,230,289.64,0.0,0.0,1,Clear,sky is clear,428
2015-09-27 04:00:00,None,35,229,289.31,0.0,0.0,1,Clear,sky is clear,336
2015-09-27 05:00:00,None,94,242,288.66,0.0,0.0,1,Clear,sky is clear,534
2015-09-27 06:00:00,None,59,244,288.15,0.0,0.0,1,Clear,sky is clear,912
2015-09-27 07:00:00,None,164,261,288.17,0.0,0.0,1,Clear,sky is clear,1503
2015-09-27 08:00:00,None,109,267,289.04,0.0,0.0,1,Clear,sky is clear,2347
2015-09-27 09:00:00,None,89,251,290.77,0.0,0.0,1,Clear,sky is clear,3394
2015-09-27 10:00:00,None,38,264,293.95,0.0,0.0,1,Clear,sky is clear,4563
2015-09-27 14:00:00,None,144,255,300.28,0.0,0.0,1,Clear,sky is clear,4350
2015-09-27 15:00:00,None,71,253,300.44,0.0,0.0,1,Clear,sky is clear,4782
2015-09-27 16:00:00,None,80,242,300.67,0.0,0.0,1,Clear,sky is clear,4491
2015-09-27 17:00:00,None,299,238,300.6,0.0,0.0,1,Clear,sky is clear,4534
2015-09-27 18:00:00,None,142,241,299.25,0.0,0.0,1,Clear,sky is clear,4092
2015-09-27 19:00:00,None,126,234,298.27,0.0,0.0,1,Clear,sky is clear,4550
2015-09-27 20:00:00,None,17,235,294.65,0.0,0.0,1,Clear,sky is clear,3575
2015-09-27 21:00:00,None,209,241,294.42,0.0,0.0,75,Clouds,broken clouds,2234
2015-09-27 22:00:00,None,52,240,294.22,0.0,0.0,1,Clear,sky is clear,1690
2015-09-27 23:00:00,None,189,244,294.12,0.0,0.0,1,Clear,sky is clear,999
2015-09-28 00:00:00,None,266,260,293.96,0.0,0.0,75,Clouds,broken clouds,546
2015-09-28 03:00:00,None,47,261,293.2,0.0,0.0,40,Clouds,scattered clouds,315
2015-09-28 04:00:00,None,272,273,292.79,0.0,0.0,40,Clouds,scattered clouds,888
2015-09-28 06:00:00,None,193,273,291.48,0.0,0.0,40,Clouds,scattered clouds,5518
2015-09-28 07:00:00,None,289,289,291.57,0.0,0.0,40,Clouds,scattered clouds,6558
2015-09-28 08:00:00,None,210,293,291.45,0.0,0.0,40,Clouds,scattered clouds,5821
2015-09-28 10:00:00,None,51,292,292.24,2.79,0.0,1,Rain,moderate rain,4494
2015-09-28 10:00:00,None,13,297,292.24,2.79,0.0,1,Thunderstorm,thunderstorm,4494
2015-09-28 11:00:00,None,128,298,293.16,1.91,0.0,1,Rain,moderate rain,4579
2015-09-28 12:00:00,None,86,295,294.11,0.0,0.0,40,Rain,light rain,4660
2015-09-28 12:00:00,None,289,297,294.11,0.0,0.0,40,Thunderstorm,thunderstorm,4660
2015-09-28 13:00:00,None,132,296,295.12,0.0,0.0,1,Rain,light rain,4719
2015-09-28 13:00:00,None,165,301,295.12,0.0,0.0,1,Thunderstorm,proximity thunderstorm,4719
2015-09-28 14:00:00,None,112,297,295.57,0.0,0.0,75,Clouds,broken clouds,5130
2015-09-28 15:00:00,None,111,300,295.71,0.0,0.0,75,Clouds,broken clouds,5570
2015-09-28 16:00:00,None,54,304,294.67,0.0,0.0,90,Clouds,overcast clouds,6325
2015-09-28 17:00:00,None,79,307,293.78,0.0,0.0,40,Clouds,scattered clouds,6011
2015-09-28 18:00:00,None,58,310,293.06,0.0,0.0,1,Clear,sky is clear,4171
2015-09-28 19:00:00,None,128,308,291.36,0.0,0.0,75,Clouds,broken clouds,3323
2015-09-28 20:00:00,None,27,313,290.69,0.0,0.0,90,Clouds,overcast clouds,2581
2015-09-28 21:00:00,None,56,313,289.53,0.0,0.0,75,Clouds,broken clouds,2151
2015-09-28 22:00:00,None,10,313,289.13,0.0,0.0,90,Clouds,overcast clouds,1462
2015-09-28 23:00:00,None,170,313,288.77,0.0,0.0,40,Clouds,scattered clouds,960
2015-09-29 00:00:00,None,121,313,288.58,0.0,0.0,75,Clouds,broken clouds,497
2015-09-29 01:00:00,None,32,310,288.26,0.0,0.0,90,Clouds,overcast clouds,353
2015-09-29 02:00:00,None,253,311,287.36,0.0,0.0,75,Clouds,broken clouds,258
2015-09-29 03:00:00,None,279,309,286.31,0.0,0.0,1,Clear,sky is clear,360
2015-09-29 04:00:00,None,262,307,285.66,0.0,0.0,1,Clear,sky is clear,939
2015-09-29 05:00:00,None,80,305,283.89,0.0,0.0,1,Clear,sky is clear,2995
2015-09-29 06:00:00,None,85,303,282.99,0.0,0.0,1,Clear,sky is clear,5830
2015-09-29 07:00:00,None,174,302,281.22,0.0,0.0,1,Clear,sky is clear,6572
2015-09-29 08:00:00,None,272,300,281.2,0.0,0.0,1,Clear,sky is clear,5844
2015-09-29 09:00:00,None,118,298,283.97,0.0,0.0,1,Clear,sky is clear,5127
2015-09-29 10:00:00,None,189,296,285.67,0.0,0.0,1,Clear,sky is clear,4523
2015-09-29 14:00:00,None,154,295,289.83,0.0,0.0,1,Clear,sky is clear,5299
2015-09-29 15:00:00,None,199,293,289.75,0.0,0.0,1,Clear,sky is clear,5712
2015-09-29 16:00:00,None,174,290,289.71,0.0,0.0,1,Clear,sky is clear,6682
2015-09-29 17:00:00,None,23,288,289.74,0.0,0.0,1,Clear,sky is clear,6207
2015-09-29 18:00:00,None,253,286,288.04,0.0,0.0,1,Clear,sky is clear,4708
2015-09-29 19:00:00,None,66,283,286.91,0.0,0.0,1,Clear,sky is clear,3481
2015-09-29 20:00:00,None,13,280,282.26,0.0,0.0,1,Clear,sky is clear,2740
2015-09-29 21:00:00,None,223,277,281.75,0.0,0.0,1,Clear,sky is clear,2504
2015-09-29 22:00:00,None,58,268,279.71,0.0,0.0,1,Clear,sky is clear,1448
2015-09-29 23:00:00,None,90,267,278.97,0.0,0.0,1,Clear,sky is clear,933
2015-09-30 00:00:00,None,44,260,278.65,0.0,0.0,1,Clear,sky is clear,551
2015-09-30 02:00:00,None,190,245,277.54,0.0,0.0,1,Clear,sky is clear,273
2015-09-30 03:00:00,None,169,240,277.34,0.0,0.0,1,Clear,sky is clear,348
2015-09-30 04:00:00,None,226,228,277.21,0.0,0.0,1,Clear,sky is clear,947
2015-09-30 05:00:00,None,275,226,276.89,0.0,0.0,1,Clear,sky is clear,3021
2015-09-30 06:00:00,None,260,210,276.81,0.0,0.0,1,Clear,sky is clear,5814
2015-09-30 07:00:00,None,122,205,276.57,0.0,0.0,1,Clear,sky is clear,6155
2015-09-30 08:00:00,None,199,205,278.32,0.0,0.0,1,Clear,sky is clear,5782
2015-09-30 09:00:00,None,11,198,279.21,0.0,0.0,1,Clear,sky is clear,5509
2015-09-30 10:00:00,None,72,196,284.36,0.0,0.0,1,Clear,sky is clear,4562
2015-09-30 11:00:00,None,129,226,286.3,0.0,0.0,1,Clear,sky is clear,4786
2015-09-30 14:00:00,None,254,214,290.13,0.0,0.0,1,Clear,sky is clear,5346
2015-09-30 15:00:00,None,281,234,290.31,0.0,0.0,1,Clear,sky is clear,5708
2015-09-30 16:00:00,None,140,248,290.37,0.0,0.0,1,Clear,sky is clear,6457
2015-09-30 17:00:00,None,226,270,290.05,0.0,0.0,1,Clear,sky is clear,6224
2015-09-30 18:00:00,None,27,286,288.72,0.0,0.0,1,Clear,sky is clear,4704
2015-09-30 19:00:00,None,240,280,286.29,0.0,0.0,1,Clear,sky is clear,3679
2015-09-30 19:00:00,None,241,304,286.29,0.0,0.0,1,Clear,sky is clear,3679
2015-09-30 20:00:00,None,133,305,283.41,0.0,0.0,1,Clear,sky is clear,2997
2015-09-30 21:00:00,None,59,305,281.79,0.0,0.0,1,Clear,sky is clear,2608
2015-09-30 22:00:00,None,186,307,280.35,0.0,0.0,1,Clear,sky is clear,1620
2015-09-30 23:00:00,None,12,307,279.71,0.0,0.0,1,Clear,sky is clear,968
2015-10-01 00:00:00,None,81,303,279.62,0.0,0.0,1,Clear,sky is clear,544
2015-10-01 01:00:00,None,134,305,278.85,0.0,0.0,1,Clear,sky is clear,380
2015-10-01 02:00:00,None,14,302,278.88,0.0,0.0,1,Clear,sky is clear,298
2015-10-01 03:00:00,None,194,301,278.89,0.0,0.0,1,Clear,sky is clear,373
2015-10-01 04:00:00,None,93,298,278.6,0.0,0.0,1,Clear,sky is clear,918
2015-10-01 05:00:00,None,162,296,278.27,0.0,0.0,1,Clear,sky is clear,2922
2015-10-01 07:00:00,None,207,296,277.75,0.0,0.0,1,Clear,sky is clear,6258
2015-10-01 11:00:00,None,229,293,286.75,0.0,0.0,1,Clear,sky is clear,4925
2015-10-01 12:00:00,None,32,292,288.25,0.0,0.0,1,Clear,sky is clear,5157
2015-10-01 13:00:00,None,147,295,289.29,0.0,0.0,1,Clear,sky is clear,5141
2015-10-01 14:00:00,None,170,293,289.76,0.0,0.0,1,Clear,sky is clear,5374
2015-10-01 15:00:00,None,82,295,290.18,0.0,0.0,1,Clear,sky is clear,5878
2015-10-01 16:00:00,None,204,294,290.22,0.0,0.0,1,Clear,sky is clear,6220
2015-10-01 17:00:00,None,106,296,289.61,0.0,0.0,1,Clear,sky is clear,5618
2015-10-01 18:00:00,None,83,296,288.59,0.0,0.0,1,Clear,sky is clear,4639
2015-10-01 19:00:00,None,36,297,285.96,0.0,0.0,1,Clear,sky is clear,3745
2015-10-01 20:00:00,None,172,296,283.65,0.0,0.0,1,Clear,sky is clear,3300
2015-10-01 21:00:00,None,71,297,282.49,0.0,0.0,1,Clear,sky is clear,4061
2015-10-01 22:00:00,None,272,298,282.25,0.0,0.0,1,Clear,sky is clear,3712
2015-10-01 23:00:00,None,208,299,282.01,0.0,0.0,1,Clear,sky is clear,1348
2015-10-02 00:00:00,None,223,299,281.71,0.0,0.0,1,Clear,sky is clear,689
2015-10-02 01:00:00,None,275,300,280.47,0.0,0.0,1,Clear,sky is clear,431
2015-10-02 02:00:00,None,36,300,279.87,0.0,0.0,1,Clear,sky is clear,381
2015-10-02 03:00:00,None,77,301,278.92,0.0,0.0,1,Clear,sky is clear,411
2015-10-02 04:00:00,None,204,300,278.48,0.0,0.0,1,Clear,sky is clear,870
2015-10-02 05:00:00,None,107,302,277.47,0.0,0.0,1,Clear,sky is clear,2778
2015-10-02 07:00:00,None,211,301,276.37,0.0,0.0,1,Clear,sky is clear,6365
2015-10-02 11:00:00,None,257,289,285.03,0.0,0.0,1,Clear,sky is clear,5088
2015-10-02 12:00:00,None,20,292,286.28,0.0,0.0,1,Clear,sky is clear,5705
2015-10-02 13:00:00,None,41,284,287.63,0.0,0.0,1,Clear,sky is clear,5864
2015-10-02 14:00:00,None,157,271,288.76,0.0,0.0,1,Clear,sky is clear,6047
2015-10-02 15:00:00,None,142,264,289.44,0.0,0.0,1,Clear,sky is clear,6183
2015-10-02 16:00:00,None,278,252,289.54,0.0,0.0,1,Clear,sky is clear,6418
2015-10-02 17:00:00,None,212,233,289.37,0.0,0.0,1,Clear,sky is clear,6099
2015-10-02 18:00:00,None,131,224,288.35,0.0,0.0,1,Clear,sky is clear,5330
2015-10-02 19:00:00,None,107,207,287.09,0.0,0.0,20,Clouds,few clouds,4399
2015-10-02 20:00:00,None,245,209,284.13,0.0,0.0,1,Clear,sky is clear,3596
2015-10-02 21:00:00,None,140,186,283.68,0.0,0.0,5,Clear,sky is clear,2946
2015-10-02 22:00:00,None,261,182,282.66,0.0,0.0,1,Clear,sky is clear,2386
2015-10-02 23:00:00,None,261,178,282.23,0.0,0.0,0,Clear,Sky is Clear,1737
2015-10-03 00:00:00,None,65,174,281.77,0.0,0.0,0,Clear,Sky is Clear,1186
2015-10-03 01:00:00,None,258,170,281.01,0.0,0.0,0,Clear,Sky is Clear,795
2015-10-03 02:00:00,None,211,178,280.24,0.0,0.0,1,Clear,sky is clear,542
2015-10-03 03:00:00,None,258,170,279.78,0.0,0.0,1,Clear,sky is clear,374
2015-10-03 04:00:00,None,185,174,279.26,0.0,0.0,1,Clear,sky is clear,368
2015-10-03 05:00:00,None,114,177,278.83,0.0,0.0,1,Clear,sky is clear,775
2015-10-03 07:00:00,None,254,182,277.63,0.0,0.0,1,Clear,sky is clear,2261
2015-10-03 08:00:00,None,234,185,278.22,0.0,0.0,1,Clear,sky is clear,3422
2015-10-03 11:00:00,None,160,189,283.63,0.0,0.0,1,Clear,sky is clear,5542
2015-10-03 12:00:00,None,63,192,286.03,0.0,0.0,1,Clear,sky is clear,5208
2015-10-03 13:00:00,None,228,196,287.22,0.0,0.0,1,Clear,sky is clear,4950
2015-10-03 14:00:00,None,245,195,287.95,0.0,0.0,1,Clear,sky is clear,4779
2015-10-03 15:00:00,None,173,201,288.66,0.0,0.0,1,Clear,sky is clear,4652
2015-10-03 16:00:00,None,297,202,288.59,0.0,0.0,1,Clear,sky is clear,4547
2015-10-03 17:00:00,None,66,201,288.02,0.0,0.0,1,Clear,sky is clear,4707
2015-10-03 18:00:00,None,38,203,286.42,0.0,0.0,1,Clear,sky is clear,4518
2015-10-03 19:00:00,None,96,203,284.14,0.0,0.0,1,Clear,sky is clear,3973
2015-10-03 20:00:00,None,88,209,283.47,0.0,0.0,1,Clear,sky is clear,3197
2015-10-03 21:00:00,None,98,207,282.38,0.0,0.0,1,Clear,sky is clear,3049
2015-10-03 22:00:00,None,188,211,282.04,0.0,0.0,1,Clear,sky is clear,3283
2015-10-03 23:00:00,None,296,212,281.6,0.0,0.0,1,Clear,sky is clear,2020
2015-10-04 00:00:00,None,93,217,281.09,0.0,0.0,1,Clear,sky is clear,1401
2015-10-04 01:00:00,None,232,219,280.43,0.0,0.0,1,Clear,sky is clear,719
2015-10-04 02:00:00,None,153,218,280.32,0.0,0.0,1,Clear,sky is clear,627
2015-10-04 03:00:00,None,173,221,279.69,0.0,0.0,1,Clear,sky is clear,350
2015-10-04 04:00:00,None,148,221,279.1,0.0,0.0,75,Clouds,broken clouds,338
2015-10-04 05:00:00,None,157,220,278.51,0.0,0.0,1,Clear,sky is clear,703
2015-10-04 07:00:00,None,250,220,277.38,0.0,0.0,1,Clear,sky is clear,1647
2015-10-04 08:00:00,None,252,219,278.49,0.0,0.0,1,Clear,sky is clear,2202
2015-10-04 11:00:00,None,179,218,284.16,0.0,0.0,40,Clouds,scattered clouds,4416
2015-10-04 12:00:00,None,56,217,284.55,0.0,0.0,75,Clouds,broken clouds,5472
2015-10-04 13:00:00,None,15,216,286.08,0.0,0.0,75,Clouds,broken clouds,6013
2015-10-04 14:00:00,None,44,211,286.86,0.0,0.0,40,Clouds,scattered clouds,5706
2015-10-04 15:00:00,None,80,211,287.08,0.0,0.0,1,Clear,sky is clear,4452
2015-10-04 16:00:00,None,187,207,287.23,0.0,0.0,1,Haze,haze,4257
2015-10-04 17:00:00,None,132,198,286.74,0.0,0.0,1,Clear,sky is clear,4137
2015-10-04 18:00:00,None,254,196,285.86,0.0,0.0,1,Clear,sky is clear,3893
2015-10-04 19:00:00,None,18,188,283.92,0.0,0.0,1,Clear,sky is clear,3648
2015-10-04 20:00:00,None,222,182,282.49,0.0,0.0,1,Clear,sky is clear,2750
2015-10-04 21:00:00,None,60,174,281.66,0.0,0.0,1,Clear,sky is clear,2125
2015-10-04 22:00:00,None,73,167,281.95,0.0,0.0,1,Clear,sky is clear,1438
2015-10-04 23:00:00,None,241,186,282.37,0.0,0.0,40,Clouds,scattered clouds,915
2015-10-05 00:00:00,None,30,171,282.18,0.0,0.0,40,Clouds,scattered clouds,474
2015-10-05 02:00:00,None,14,181,281.86,0.0,0.0,90,Rain,light rain,258
2015-10-05 03:00:00,None,15,186,281.47,0.0,0.0,75,Clouds,broken clouds,316
2015-10-05 04:00:00,None,52,199,281.27,0.0,0.0,75,Clouds,broken clouds,870
2015-10-05 05:00:00,None,291,205,280.99,0.0,0.0,75,Mist,mist,2738
2015-10-05 06:00:00,None,63,203,280.96,0.0,0.0,90,Mist,mist,5801
2015-10-05 07:00:00,None,140,213,281.16,0.0,0.0,90,Clouds,overcast clouds,6470
2015-10-05 10:00:00,None,148,214,283.34,0.0,0.0,90,Clouds,overcast clouds,4457
2015-10-05 11:00:00,None,224,209,284.35,0.0,0.0,90,Clouds,overcast clouds,4565
2015-10-05 12:00:00,None,34,212,285.84,0.0,0.0,90,Clouds,overcast clouds,4815
2015-10-05 13:00:00,None,74,209,286.96,0.0,0.0,90,Clouds,overcast clouds,5033
2015-10-05 14:00:00,None,269,243,288.27,0.0,0.0,90,Clouds,overcast clouds,5314
2015-10-05 15:00:00,None,207,228,288.75,0.0,0.0,90,Clouds,overcast clouds,5825
2015-10-05 16:00:00,None,118,250,289.31,0.0,0.0,90,Clouds,overcast clouds,6398
2015-10-05 17:00:00,None,25,262,289.28,0.0,0.0,90,Clouds,overcast clouds,5880
2015-10-05 18:00:00,None,212,287,288.63,0.0,0.0,1,Clear,sky is clear,4552
2015-10-05 19:00:00,None,151,303,287.43,0.0,0.0,1,Haze,haze,3380
2015-10-05 20:00:00,None,122,296,284.45,0.0,0.0,40,Clouds,scattered clouds,2605
2015-10-05 21:00:00,None,83,319,284.04,0.0,0.0,1,Clear,sky is clear,2195
2015-10-05 22:00:00,None,62,319,284.25,0.0,0.0,90,Clouds,overcast clouds,1678
2015-10-05 23:00:00,None,127,316,284.54,0.0,0.0,90,Clouds,overcast clouds,2228
2015-10-06 00:00:00,None,195,317,284.96,0.0,0.0,90,Clouds,overcast clouds,572
2015-10-06 02:00:00,None,72,315,285.01,0.0,0.0,90,Clouds,overcast clouds,268
2015-10-06 03:00:00,None,150,319,285.09,0.0,0.0,90,Clouds,overcast clouds,333
2015-10-06 04:00:00,None,235,315,285.22,0.0,0.0,90,Clouds,overcast clouds,870
2015-10-06 05:00:00,None,234,317,285.22,0.0,0.0,90,Clouds,overcast clouds,2900
2015-10-06 06:00:00,None,192,316,285.3,0.0,0.0,90,Clouds,overcast clouds,5870
2015-10-06 07:00:00,None,170,318,285.36,0.0,0.0,90,Clouds,overcast clouds,6336
2015-10-06 11:00:00,None,71,318,289.28,0.0,0.0,90,Clouds,overcast clouds,4599
2015-10-06 12:00:00,None,90,315,291.09,0.0,0.0,75,Clouds,broken clouds,4817
2015-10-06 13:00:00,None,25,316,292.35,0.0,0.0,90,Haze,haze,4775
2015-10-06 14:00:00,None,238,314,293.31,0.0,0.0,40,Clouds,scattered clouds,5149
2015-10-06 15:00:00,None,106,317,293.74,0.0,0.0,75,Clouds,broken clouds,5710
2015-10-06 16:00:00,None,149,313,293.77,0.0,0.0,90,Clouds,overcast clouds,6557
2015-10-06 17:00:00,None,139,314,293.35,0.0,0.0,40,Clouds,scattered clouds,6201
2015-10-06 18:00:00,None,152,317,292.3,0.0,0.0,1,Clear,sky is clear,4645
2015-10-06 19:00:00,None,189,317,289.37,0.0,0.0,1,Clear,sky is clear,3458
2015-10-06 20:00:00,None,172,320,288.76,0.0,0.0,1,Clear,sky is clear,2772
2015-10-06 21:00:00,None,132,319,287.02,0.0,0.0,1,Clear,sky is clear,2486
